,Class,Post_NM,ADDR,ADDR_Road,경도,위도
1744,충청지방우정청,미원우체국,충청북도 청주시 상당구 미원면 미원리 493-5,충청북도 청주시 상당구 미원면 미원시내2길 26,127.6542377,36.6327633
1745,충청지방우정청,오창우체국,충청북도 청주시 청원구 오창읍 창리 3-2,충청북도 청주시 청원구 오창읍 팔결로 695,127.4564819,36.7402176
1746,충청지방우정청,내수우체국,충청북도 청주시 청원구 내수읍 마산리 156-1,충청북도 청주시 청원구 내수읍 청암로 64,127.5373649,36.7238918
1747,충청지방우정청,청주내덕동우체국,충청북도 청주시 청원구 내덕동 292-4,충청북도 청주시 청원구 중앙로 211,127.4879152,36.6560804
1748,충청지방우정청,청주영운동우체국,충청북도 청주시 상당구 영운동 168-8,충청북도 청주시 상당구 영운로 36-2,127.4966286,36.6189629
1749,충청지방우정청,청주용암동우체국,충청북도 청주시 상당구 용암동 2015,충청북도 청주시 상당구 무농정로 51,127.5082274,36.6073087
1750,충청지방우정청,청주용담동우체국,충청북도 청주시 상당구 용담동 414,충청북도 청주시 상당구 산성로116번길 14,127.5052235,36.6326448
1751,충청지방우정청,청주용암1동우체국,충청북도 청주시 상당구 용암동 2664,충청북도 청주시 상당구 용암북로160번길 15,127.5151249,36.6222748
1752,충청지방우정청,청주성안동우체국,충청북도 청주시 상당구 북문로1가 196-1,충청북도 청주시 상당구 성안로 34,127.4889549,36.6338281
1753,충청지방우정청,북이우체국,충청북도 청주시 청원구 북이면 내추리 12-2,충청북도 청주시 청원구 북이면 의암로 344-3,127.5554137,36.7609351
1754,충청지방우정청,문의우체국,충청북도 청주시 상당구 문의면 미천리 228-83,충청북도 청주시 상당구 문의면 문의시내로 39,127.4972855,36.5168701
1755,충청지방우정청,가덕우체국,충청북도 청주시 상당구 가덕면 병암리 93-2,충청북도 청주시 상당구 가덕면 단재로 1426,127.576474,36.5775003
1756,충청지방우정청,청주남일우체국,충청북도 청주시 상당구 남일면 고은리 453-33,충청북도 청주시 상당구 남일면 단재로 741,127.5100178,36.565545
1757,충청지방우정청,낭성우체국,충청북도 청주시 청원구 낭성면 이목리 82-3,충청북도 청주시 상당구 낭성면 낭성시내길 12-2,127.6028303,36.6222593
1758,충청지방우정청,청주대학교우편취급국,충청북도 청주시 청원구 내덕2동 36,충청북도 청주시 청원구 대성로 298,127.4957084,36.6531853
1759,충청지방우정청,청주시청우편취급국,충청북도 청주시 상당구 북문로3가 89,충청북도 청주시 상당구 상당로 155,127.488975,36.6424987
1760,충청지방우정청,청주석교우편취급국,충청북도 청주시 상당구 서운동 88-4,충청북도 청주시 상당구 영운로 166,127.4920275,36.6284227
1761,충청지방우정청,청주이화우편취급국,충청북도 청주시 상당구 탑동 23-6,충청북도 청주시 상당구 산성로49번길 21,127.4994538,36.6287656
1762,충청지방우정청,청주보성우편취급국,충청북도 청주시 청원구 내덕1동 696-13,충청북도 청주시 청원구 교서로242번길 14,127.476683,36.6564895
1763,충청지방우정청,청원화상우편취급국,충청북도 청주시 청원구 북이면 화상리 199,충청북도 청주시 청원구 북이면 화상길 21-7,127.5029919,36.7488454
1764,충청지방우정청,청주율량사천동우편취급국,충청북도 청주시 청원구 율량동 1369,충청북도 청주시 청원구 율봉로116번길 24,127.4827057,36.6667646
1765,충청지방우정청,서청주우체국,충청북도 청주시 흥덕구 복대동 3322,충청북도 청주시 흥덕구 죽천로 109,127.435225,36.6380654
1766,충청지방우정청,오송생명과학단지출장소,충청북도 청주시 흥덕구 오송읍 연제리 661 (커뮤니케이션 및 벤처연구센터),충청북도 청주시 흥덕구 오송읍 오송생명1로 194-41,127.3271626,36.635786
1767,충청지방우정청,청주가경동우체국,충청북도 청주시 흥덕구 가경동 1467-15,충청북도 청주시 흥덕구 풍년로 107-2,127.435363,36.622524
1768,충청지방우정청,청주개신동우체국,충청북도 청주시 서원구 개신동 617,충청북도 청주시 서원구 경신로 43,127.4467489,36.6210723
1769,충청지방우정청,청주봉명동우체국,충청북도 청주시 흥덕구 봉명동 170-3,충청북도 청주시 흥덕구 직지대로 604,127.4601098,36.6429034
1770,충청지방우정청,청주분평동우체국,충청북도 청주시 서원구 분평동 1259,충청북도 청주시 서원구 월평로 80,127.49385,36.611249
1771,충청지방우정청,청주사직동우체국,충청북도 청주시 서원구 사직동 558-11,충청북도 청주시 서원구 호국로 107,127.4760504,36.637501
1772,충청지방우정청,청주사창동우체국,충청북도 청주시 서원구 사창동 231-14,충청북도 청주시 서원구 사직대로 143,127.4633252,36.6353759
1773,충청지방우정청,청주수곡동우체국,충청북도 청주시 서원구 수곡동 74-30,충청북도 청주시 서원구 청남로 2026,127.4856779,36.6130258
1774,충청지방우정청,청주수곡1동우체국,충청북도 청주시 서원구 수곡1동 330,충청북도 청주시 서원구 구룡산로 309,127.4787391,36.618652
1775,충청지방우정청,청주운천동우체국,충청북도 청주시 흥덕구 운천동 786,충청북도 청주시 흥덕구 사운로 231,127.4752534,36.6488194
1776,충청지방우정청,청주지방법원우체국,충청북도 청주시 서원구 산남동 505,충청북도 청주시 서원구 산남로62번길 51,127.4674341,36.6143881
1777,충청지방우정청,청주남이우체국,충청북도 청주시 서원구 남이면 외천리 63-5,충청북도 청주시 서원구 남이면 청남로 1201,127.4334527,36.5593865
1778,충청지방우정청,청주옥산우체국,충청북도 청주시 흥덕구 옥산면 오산리 545-5,충청북도 청주시 흥덕구 옥산면 옥산시내1길 28,127.37448,36.6634396
1779,충청지방우정청,강내우체국,충청북도 청주시 흥덕구 강내면 탑연리 160-2,충청북도 청주시 흥덕구 강내면 가로수로 554-1,127.3616417,36.6237876
1780,충청지방우정청,오송우체국,충청북도 청주시 흥덕구 오송읍 오송리 246-64,충청북도 청주시 흥덕구 오송읍 가로수로 188-9,127.3261007,36.6100005
1781,충청지방우정청,청주강서동우체국,충청북도 청주시 흥덕구 강서동 33,충청북도 청주시 흥덕구 가로수로1154번길 5-16,127.4258405,36.6261573
1782,충청지방우정청,현도우체국,충청북도 청주시 서원구 현도면 선동리 491-1,충청북도 청주시 서원구 현도면 청남로 368,127.4243989,36.4876178
1783,충청지방우정청,청주운천아파트우편취급국,충청북도 청주시 흥덕구 신봉동 529,충청북도 청주시 흥덕구 1순환로 453,127.4694034,36.6503928
1784,충청지방우정청,청주복지우편취급국,충청북도 청주시 서원구 모충동 443-10,충청북도 청주시 서원구 호국로3번길 3-16,127.4736154,36.6279875
1785,충청지방우정청,청주공단우편취급국,충청북도 청주시 흥덕구 복대동 177-3,충청북도 청주시 흥덕구 내수동로 28,127.4504633,36.6327507
1786,충청지방우정청,청주하이닉스우편취급국,충청북도 청주시 흥덕구 향정동 1,충청북도 청주시 흥덕구 대신로 215,127.43445,36.652915
1787,충청지방우정청,충북대학교우편취급국,충청북도 청주시 서원구 개신동 12,충청북도 청주시 서원구 충대로 1,127.456014,36.6295503
1788,충청지방우정청,한국교원대학교우편취급국,충청북도 청주시 흥덕구 강내면 월탄리6,충청북도 청주시 흥덕구 강내면 태성탑연로 250,127.3588709,36.6109885
1789,충청지방우정청,충주우체국,충청북도 충주시 문화동 544,충청북도 충주시 국원대로 20,127.9247885,36.9739985
1790,충청지방우정청,충주목행동우체국,충청북도 충주시 목행동 607-11,충청북도 충주시 행정9길 25,127.917775,37.013158
1791,충청지방우정청,충주성내동우체국,충청북도 충주시 성내동 430,충청북도 충주시 관아1길 20,127.9353548,36.9701498
1792,충청지방우정청,충주금릉동우체국,충청북도 충주시 금릉동 697,충청북도 충주시 금제13길 8,127.9277624,36.9904279
1793,충청지방우정청,충주칠금동우체국,충청북도 충주시 칠금동 879,충청북도 충주시 신립로 23,127.9214844,36.9820913
1794,충청지방우정청,수안보우체국,충청북도 충주시 수안보면 온천리 283-1,충청북도 충주시 수안보면 온천중앙길 8,127.9903755,36.8476083
1795,충청지방우정청,주덕우체국,충청북도 충주시 주덕읍 신양리 225-3,충청북도 충주시 주덕읍 주덕4길 7,127.8020259,36.9744097
1796,충청지방우정청,앙성우체국,충청북도 충주시 앙성면 용포리 100-6,충청북도 충주시 앙성면 가곡로 1014,127.75125,37.107982
1797,충청지방우정청,엄정우체국,충청북도 충주시 엄정면 용산리 473-6,충청북도 충주시 엄정면 내창로 171,127.9132831,37.0858777
1798,충청지방우정청,산척우체국,충청북도 충주시 산척면 송강리 1486-4,충청북도 충주시 산척면 천등박달로 120,127.9556981,37.0792153
1799,충청지방우정청,노은우체국,충청북도 충주시 노은면 연하리 494-2,충청북도 충주시 노은면 감노로 1403,127.7535427,37.0468878
1800,충청지방우정청,신니우체국,충청북도 충주시 신니면 용원리 89,충청북도 충주시 신니면 신덕로 788,127.7375336,36.9957568
1801,충청지방우정청,동량우체국,충청북도 충주시 동량면 조동리 1424-5,충청북도 충주시 동량면 조동1길 53,127.9656418,37.02664
1802,충청지방우정청,충주대소원우체국,충청북도 충주시 대소원면 대소리 236,충청북도 충주시 대소원면 쇠실로 1032,127.8187352,36.9765544
1803,충청지방우정청,살미우체국,충청북도 충주시 살미면 세성리 254-5,충청북도 충주시 살미면 세성로 68,127.9646166,36.9022693
1804,충청지방우정청,소태우체국,충청북도 충주시 소태면 오량리 172-11,충청북도 충주시 소태면 주치길 30,127.846308,37.1111358
1805,충청지방우정청,금가우체국,충청북도 충주시 금가면 도촌리 168-7,충청북도 충주시 금가면 강수로 321,127.9238913,37.0428238
1806,충청지방우정청,한국교통대학교우편취급국,충주시 대소원면 검단리 123 한국교통대학교종합강의관 135호,충청북도 충주시 대소원면 대학로 50,127.872252,36.9696921
1807,충청지방우정청,건국대학교글로컬캠퍼스우편취급국,충청북도 충주시 단월동 322 건국대학교글로컬캠퍼스학생회관 204호,충청북도 충주시 충원대로 268,127.907532,36.9494179
1808,충청지방우정청,충주중앙탑우편취급국,충청북도 충주시 중앙탑면 용전리 686,충청북도 충주시 중앙탑면 원앙9길 10,127.8258524,37.0177609
1809,충청지방우정청,제천우체국,충청북도 제천시 청전동 988,충청북도 제천시 청전대로 72,128.2071485,37.147148
1810,충청지방우정청,백운우체국,충청북도 제천시 백운면 평동리231-1,충청북도 제천시 백운면 평동로2길 9,128.0229097,37.1386868
1811,충청지방우정청,수산우체국,충청북도 제천시 수산면 수산리829,충청북도 제천시 수산면 월악로26길 18-1,128.1782487,36.9335277
1812,충청지방우정청,봉양우체국,충청북도 제천시 봉양읍 주포리210-1,충청북도 제천시 봉양읍 주포로7길 2,128.1242202,37.1325556
1813,충청지방우정청,제천금성우체국,충청북도 제천시 금성면 구룡리80-8,충청북도 제천시 금성면 청풍호로 1037,128.1674335,37.0624516
1814,충청지방우정청,송학우체국,충청북도 제천시 송학면 시곡리1150-9,충청북도 제천시 송학면 시곡포전로1길 14-1,128.2615498,37.1842775
1815,충청지방우정청,제천영천동우체국,충청북도 제천시 영천동 383,충청북도 제천시 내제로 22,128.2054537,37.1318465
1816,충청지방우정청,제천청전동우체국,충청북도 제천시 청전동 626-2,충청북도 제천시 청전대로 181,128.2176,37.152115
1817,충청지방우정청,제천용두동우체국,충청북도 제천시 하소동 347,충청북도 제천시 용두대로23길 4,128.1987035,37.1457885
1818,충청지방우정청,제천중앙동우체국,충청북도 제천시 중앙로2가 150-1,충청북도 제천시 의림대로 122,128.211115,37.1385512
1819,충청지방우정청,청풍우체국,충청북도 제천시 청풍면 물태리133-4,충청북도 제천시 청풍면 청풍호로 2113,128.1676978,37.0008517
1820,충청지방우정청,제천덕산우체국,충청북도 제천시 덕산면 도전리799-9,충청북도 제천시 덕산면 약초로 62,128.1637943,36.9116681
1821,충청지방우정청,제천서부우편취급국,충청북도 제천시 서부동 233,충청북도 제천시 의병대로 31,128.2047318,37.1380981
1822,충청지방우정청,제천동현우편취급국,충청북도 제천시 동현동 58-2,충청북도 제천시 의병대로 156-1,128.2177332,37.1341137
1823,충청지방우정청,제천신백동우편취급국,충청북도 제천시 신백동 184-11,충청북도 제천시 의병대로 246,128.227563,37.131924
1824,충청지방우정청,세명대학교우편취급국,충청북도 제천시 신월동 557 학생회관 111호,충청북도 제천시 세명로 65,128.196837,37.181051
1825,충청지방우정청,한수면우편취급국,충청북도 제천시 한수면 송계리 282,충청북도 제천시 한수면 미륵송계로8길 26,128.0819414,36.8850785
1826,충청지방우정청,금산우체국,충청남도 금산군 금산읍 상리 175-10,충청남도 금산군 금산읍 인삼로 59,127.4883,36.103457
1827,충청지방우정청,부리우체국,충청남도 금산군 부리면 양곡리 696-3,충청남도 금산군 부리면 현내로 95,127.5552228,36.062951
1828,충청지방우정청,진산우체국,충청남도 금산군 진산면 읍내리 554-7,충청남도 금산군 진산면 읍내로 61,127.369673,36.1438411
1829,충청지방우정청,추부우체국,충청남도 금산군 추부면 마전리 408-2,충청남도 금산군 추부면 마전로 52,127.4673765,36.1909649
1830,충청지방우정청,금산금성우체국,충청남도 금산군 금성면 상가리 127-5,충청남도 금산군 금성면 진산로 361,127.4548922,36.1295348
1831,충청지방우정청,금산남이우체국,충청남도 금산군 남이면 하금리 283-3,충청남도 금산군 남이면 진악로 23,127.4364292,36.0478019
1832,충청지방우정청,복수우체국,충청남도 금산군 복수면 곡남리 451-7,충청남도 금산군 복수면 복수로 91,127.397269,36.1620075
1833,충청지방우정청,금산남일우체국,충청남도 금산군 남일면 음대리 365 ,충청남도 금산군 남일면 금산로 518,127.5050408,36.0268511
1834,충청지방우정청,제원우체국,충청남도 금산군 제원면 제원리 157-2,충청남도 금산군 제원면 금강로 111,127.5463904,36.1114242
1835,충청지방우정청,금산군북우체국,충청남도 금산군 군북면 두두리 338-3 ,충청남도 금산군 군북면 군북로 717,127.5259697,36.1679276
1836,충청지방우정청,금산중부대우편취급국,충청남도 금산군 추부면 마전리 765,충청남도 금산군 추부면 대학로 201,127.4501711,36.1929411
1837,충청지방우정청,홍성우체국,충청남도 홍성군 홍성읍 옥암리1070,충청남도 홍성군 홍성읍 내포로 111,126.6577,36.595424
1838,충청지방우정청,광천우체국,충청남도 홍성군 광천읍 광천리 168-4,충청남도 홍성군 광천읍 홍남로 683,126.6265641,36.5033384
1839,충청지방우정청,결성우체국,충청남도 홍성군 결성면 읍내리 379-5,충청남도 홍성군 결성면 구성남로 1,126.547325,36.5250833
1840,충청지방우정청,갈산우체국,충청남도 홍성군 갈산면 상촌리 239-5,충청남도 홍성군 갈산면 갈산로 98-1,126.5500365,36.6045333
1841,충청지방우정청,구항우체국,충청남도 홍성군 구항면 오봉리 662-5,충청남도 홍성군 구항면 구항길 45,126.6039,36.58774
1842,충청지방우정청,서부우체국,충청남도 홍성군 서부면 이호리 304,충청남도 홍성군 서부면 이호1길 13,126.5141527,36.5823289
1843,충청지방우정청,홍성금마우체국,충청남도 홍성군 금마면 죽림리 123-3,충청남도 홍성군 금마면 금북로 16,126.7114004,36.6200797
1844,충청지방우정청,홍동우체국,충청남도 홍성군 홍동면 구정리 705,충청남도 홍성군 홍동면 광금남로 719,126.6905297,36.5615322
1845,충청지방우정청,장곡우체국,충청남도 홍성군 장곡면 도산리 462-8,충청남도 홍성군 장곡면 홍남동로474번길 1,126.6915969,36.5039103
1846,충청지방우정청,은하우체국,충청남도 홍성군 은하면 대천리 234-8,충청남도 홍성군 은하면 은하로 249,126.589425,36.531542
1847,충청지방우정청,홍북우체국,충청남도 홍성군 홍북면 대동리 190-2,충청남도 홍성군 홍북면 홍북로 447,126.6917137,36.6497472
1848,충청지방우정청,홍성역전우편취급국,충청남도 홍성군 홍성읍 고암리 548-7,충청남도 홍성군 홍성읍 조양로 196,126.6712609,36.6001731
1849,충청지방우정청,홍성남장우편취급국,충청남도 홍성군 홍성읍 남장리 366-2,충청남도 홍성군 홍성읍 충서로1159번길 7,126.6546794,36.5803121
1850,충청지방우정청,홍성금당우편취급국,충청남도 홍성군 홍동면 금당리 676,충청남도 홍성군 홍동면 충절로 424,126.7228338,36.5686544
1851,충청지방우정청,충남도청우편취급국,충청남도 홍성군 홍북읍 신경리 538 (충청남도청),충청남도 홍성군 홍북읍 충남대로 21,126.672908,36.659249
1852,충청지방우정청,예산우체국,충청남도 예산군 예산읍 예산리 438-4,충청남도 예산군 예산읍 예산로 194,126.8464323,36.6791048
1853,충청지방우정청,대흥우체국,충청남도 예산군 대흥면 동서리 100,충청남도 예산군 대흥면 의좋은형제길 25-4,126.7894621,36.6065243
1854,충청지방우정청,삽교우체국,충청남도 예산군 삽교읍 두리 576-6,충청남도 예산군 삽교읍 삽교로1길 16,126.7378585,36.687422
1855,충청지방우정청,고덕우체국,충청남도 예산군 고덕면 대천리 789-4,충청남도 예산군 고덕면 고덕중앙로 52,126.70325,36.744326
1856,충청지방우정청,광시우체국,충청남도 예산군 광시면 광시리 81-4,충청남도 예산군 광시면 예당로 177,126.7750683,36.5503085
1857,충청지방우정청,예산덕산우체국,충청남도 예산군 덕산면 읍내리 347-2,충청남도 예산군 덕산면 봉운로 33,126.669322,36.7056185
1858,충청지방우정청,예산역전우체국,충청남도 예산군 예산읍 산성리 342-2,충청남도 예산군 예산읍 주교로 74-1,126.8310883,36.6879194
1859,충청지방우정청,예산봉산우체국,충청남도 예산군 봉산면 구암리 3,충청남도 예산군 봉산면 구암길 2,126.6811711,36.7479961
1860,충청지방우정청,신례원우체국,충청남도 예산군 예산읍 신례원리 302-11,충청남도 예산군 예산읍 신례원로 183,126.8434862,36.7256277
1861,충청지방우정청,신양우체국,충청남도 예산군 신양면 신양리 292-10,충청남도 예산군 신양면 청신로 412,126.8708503,36.6048168
1862,충청지방우정청,응봉우체국,충청남도 예산군 응봉면 노화리 50-1,충청남도 예산군 응봉면 응봉로 148,126.7635902,36.6593813
1863,충청지방우정청,오가우체국,충청남도 예산군 오가면 역탑리 204-17,충청남도 예산군 오가면 오가중앙로 39,126.7942059,36.688509
1864,충청지방우정청,대술우체국,충청남도 예산군 대술면 화천리 845,충청남도 예산군 대술면 대술로 123,126.8923295,36.655186
1865,충청지방우정청,신암우체국,충청남도 예산군 신암면 종경리 246-5,충청남도 예산군 신암면 추사로 110,126.8264553,36.7358726
1866,충청지방우정청,서천우체국,충청남도 서천군 서천읍 군사리 598-1,충청남도 서천군 서천읍 서천로 59,126.6928982,36.0762966
1867,충청지방우정청,비인우체국,충청남도 서천군 비인면 성내리 495-1,충청남도 서천군 비인면 비인로 201,126.6003513,36.142083
1868,충청지방우정청,한산우체국,충청남도 서천군 한산면 지현리224,충청남도 서천군 한산면 한마로 72,126.8033651,36.0867374
1869,충청지방우정청,장항우체국,충청남도 서천군 장항읍 신창리149-4,충청남도 서천군 장항읍 신창동로 28,126.6928447,36.0108137
1870,충청지방우정청,판교우체국,충청남도 서천군 판교면 현암리144-15,충청남도 서천군 판교면 종판로 901,126.6905556,36.1541628
1871,충청지방우정청,서천화양우체국,충청남도 서천군 화양면 옥포리205-2,충청남도 서천군 화양면 옥포길 8,126.7821774,36.0383282
1872,충청지방우정청,서천명신우체국,충청남도 서천군 마산면 신장리226-2,충청남도 서천군 마산면 삼일로 276-1,126.7923219,36.1164854
1873,충청지방우정청,서천문산우체국,충청남도 서천군 문산면 신농리632-8,충청남도 서천군 문산면 신농길 23-1,126.7522829,36.1409762
1874,충청지방우정청,기산우체국,충청남도 서천군 기산면 화산리245-17,충청남도 서천군 기산면 기산길 62,126.7625742,36.0740727
1875,충청지방우정청,서천서면우체국,충청남도 서천군 서면 신합리464-9,충청남도 서천군 서면 신월길 17,126.5520908,36.1527795
1876,충청지방우정청,시초우체국,충청남도 서천군 시초면 초현리369-8,충청남도 서천군 시초면 서문로 784,126.7489604,36.121768
1877,충청지방우정청,마서우체국,충청남도 서천군 마서면 계동리20-4,충청남도 서천군 마서면 장서로 695-4,126.7070384,36.0627962
1878,충청지방우정청,종천우체국,충청남도 서천군 종천면 종천리279,충청남도 서천군 종천면 충서로 460,126.6400249,36.1092681
1879,충청지방우정청,서천서부우편취급국,충청남도 서천군 서천읍 사곡리276-10,충청남도 서천군 서천읍 사곡길 4,126.687456,36.0814558
1880,충청지방우정청,장항창선우편취급국,충청남도 서천군 장항읍 창선리,충청남도 서천군 장항읍 장서로 38,126.6985972,36.0112352
1881,충청지방우정청,당진우체국,충청남도 당진시 읍내동 223-1,충청남도 당진시 당진중앙2로 158,126.6331009,36.8953043
1882,충청지방우정청,합덕우체국,충청남도 당진시 합덕읍 운산리 274-4,충청남도 당진시 합덕읍 버그내1길 113,126.7719,36.8084417
1883,충청지방우정청,면천우체국,충청남도 당진시 면천면 성상리 893-4,충청남도 당진시 면천면 한천로 871,126.6662439,36.8158768
1884,충청지방우정청,기지시우체국,충청남도 당진시 송악읍 기지시리 333,충청남도 당진시 송악읍 기지시1길 49,126.6920575,36.9049931
1885,충청지방우정청,당진정미우체국,충청남도 당진시 정미면 천의리 243-9,충청남도 당진시 정미면 정미로 706-1,126.5691482,36.8850267
1886,충청지방우정청,신평우체국,충청남도 당진시 신평면 금천리 388,충청남도 당진시 신평면 신평로 837,126.7727155,36.8851312
1887,충청지방우정청,석문우체국,충청남도 당진시 석문면 통정리 382-33,충청남도 당진시 석문면 통정3길 7,126.5921625,36.9814679
1888,충청지방우정청,송산우체국,충청남도 당진시 송산면 상거리 326-3,충청남도 당진시 송산면 상거중앙길 63-1,126.6796656,36.9330278
1889,충청지방우정청,순성우체국,충청남도 당진시 순성면 봉소리 104-3,충청남도 당진시 순성면 남부로 1154,126.7140967,36.8437183
1890,충청지방우정청,고대우체국,충청남도 당진시 고대면 용두리 644-37,충청남도 당진시 고대면 고대로 20,126.6008348,36.9243626
1891,충청지방우정청,우강우체국,충청남도 당진시 우강면 창리 342-3,충청남도 당진시 우강면 면천로 1783,126.7823245,36.8119181
1892,충청지방우정청,대호지우체국,충청남도 당진시 대호지면 조금리 198-5,충청남도 당진시 대호지면 4.4만세로 37,126.5024547,36.9002255
1893,충청지방우정청,당진채운우편취급국,충청남도 당진시 채운동 256-3,충청남도 당진시 서부로 210,126.6251978,36.8929633
1894,충청지방우정청,당진거산리우편취급국,충청남도 당진시 신평면 거산리 46-5,충청남도 당진시 신평면 거산3거리길 18,126.7538625,36.8792321
1895,충청지방우정청,당진중흥우편취급국,충청남도 당진시 송악읍 중흥리 375-18,충청남도 당진시 송악읍 송악로 662,126.7438027,36.9386506
1896,충청지방우정청,청양우체국,충청남도 청양군 청양읍 읍내리 174-1,충청남도 청양군 청양읍 칠갑산로 249,126.804227,36.4509613
1897,충청지방우정청,정산우체국,충청남도 청양군 정산면 서정리 156-46,충청남도 청양군 정산면 효자길 7,126.949686,36.4116917
1898,충청지방우정청,청양화성우체국,충청남도 청양군 화성면 산정리 199-15,충청남도 청양군 화성면 무한로 94,126.7141298,36.4264413
1899,충청지방우정청,청양장평우체국,충청남도 청양군 장평면 중추리 525-7,충청남도 청양군 장평면 닭우리고개길 40,126.8940898,36.3422033
1900,충청지방우정청,청양남양우체국,충청남도 청양군 남양면 대봉리 566-1,충청남도 청양군 남양면 만수로 1604,126.7773725,36.3996043
1901,충청지방우정청,청양목면우체국,충청남도 청양군 목면 안심리 262-1,충청남도 청양군 목면 안심길 164-1,127.0083417,36.4227143
1902,충청지방우정청,청남우체국,충청남도 청양군 청남면 청소리 322-1,충청남도 청양군 청남면 명덕로 247,126.9512575,36.3581712
1903,충청지방우정청,운곡우체국,충청남도 청양군 운곡면 신대리 607-6,충청남도 청양군 운곡면 청신로 874,126.8452591,36.5236187
1904,충청지방우정청,청양비봉우체국,충청남도 청양군 비봉면 녹평리 50-4,충청남도 청양군 비봉면 충절로 1985,126.7858065,36.518493
1905,충청지방우정청,청양대치우체국,충청남도 청양군 대치면 주정리 293-1,충청남도 청양군 대치면 칠갑산로 517,126.8296643,36.4455046
1906,충청지방우정청,부여우체국,충청남도 부여군 부여읍 구아리 259,충청남도 부여군 부여읍 사비로 82,126.9108797,36.2800116
1907,충청지방우정청,홍산우체국,충청남도 부여군 홍산면 남촌리 180-6,충청남도 부여군 홍산면 동헌로 23,126.7570095,36.2149598
1908,충청지방우정청,규암우체국,충청남도 부여군 규암면 규암리 80-2,충청남도 부여군 규암면 규암로 5,126.8871373,36.2746725
1909,충청지방우정청,임천우체국,충청남도 부여군 임천면 군사리 66-10,충청남도 부여군 임천면 성흥로 119,126.8936017,36.188168
1910,충청지방우정청,은산우체국,충청남도 부여군 은산면 신대리 390-1,충청남도 부여군 은산면 충절로 2794,126.8536304,36.3086942
1911,충청지방우정청,부여양화우체국,충청남도 부여군 양화면 입포리 48-7,충청남도 부여군 양화면 입포로53번길 3,126.8806154,36.1357638
1912,충청지방우정청,외산우체국,충청남도 부여군 외산면 만수리 2-3,충청남도 부여군 외산면 외산로 96,126.7044726,36.3026744
1913,충청지방우정청,부여석성우체국,충청남도 부여군 석성면 증산리 1264-3,충청남도 부여군 석성면 증산로39번길 7,127.0005303,36.2516961
1914,충청지방우정청,구룡우체국,충청남도 부여군 구룡면 논티리 92-2,충청남도 부여군 구룡면 흥수로 105,126.8069547,36.2454602
1915,충청지방우정청,세도우체국,충청남도 부여군 세도면 청송리 429-8,충청남도 부여군 세도면 세도중앙로 34,126.9457364,36.1705416
1916,충청지방우정청,초촌우체국,충청남도 부여군 초촌면 추양리 435-5,충청남도 부여군 초촌면 초촌로 20,127.0198693,36.2635897
1917,충청지방우정청,부여남면우체국,충청남도 부여군 남면 회동리 342-2,충청남도 부여군 남면 남성로 430,126.8063965,36.2125982
1918,충청지방우정청,부여장암우체국,충청남도 부여군 장암면 석동리 661-40,충청남도 부여군 장암면 장암로 18,126.8848439,36.2431243
1919,충청지방우정청,부여옥산우체국,충청남도 부여군 옥산면 안서리 372-7,충청남도 부여군 옥산면 대백제로 336,126.7331944,36.1920532
1920,충청지방우정청,충화우체국,충청남도 부여군 충화면 천당리 192-2,충청남도 부여군 충화면 팔충로 772,126.8217916,36.1822284
1921,충청지방우정청,내산우체국,충청남도 부여군 내산면 운치리 484-5,충청남도 부여군 내산면 성충로 1008,126.7822715,36.2731876
1922,충청지방우정청,부여동남우편취급국,충청남도 부여군 부여읍 동남리 644,충청남도 부여군 부여읍 궁남로 7,126.9128923,36.2755297
1923,충청지방우정청,보령우체국,충청남도 보령시 궁촌동 339-2,충청남도 보령시 터미널길 29,126.5874546,36.3437775
1924,충청지방우정청,보령대천동우체국,충청남도 보령시 대천동 187-8.,충청남도 보령시 중앙로 78,126.5958451,36.350852
1925,충청지방우정청,보령웅천우체국,충청남도 보령시 웅천읍 대창리 727-3,충청남도 보령시 웅천읍 장터7길 5,126.5979611,36.2333977
1926,충청지방우정청,오천우체국,충청남도 보령시 오천면 소성리 690-5,충청남도 보령시 오천면 충청수영로 825,126.5223346,36.4378495
1927,충청지방우정청,원산도우체국,충청남도 보령시 오천면 원산도리 453,충청남도 보령시 오천면 원산도3길 398,126.4328719,36.3822752
1928,충청지방우정청,대천해수욕장우체국,충청남도 보령시 신흑동 1789,충청남도 보령시 머드로 69,126.5142984,36.311528
1929,충청지방우정청,주산우체국,충청남도 보령시 주산면 금암리 680-3,충청남도 보령시 주산면 충서로 411-7,126.6328454,36.1989704
1930,충청지방우정청,주포우체국,충청남도 보령시 주포면 보령리 250-2,충청남도 보령시 주포면 보령읍성길 80-19,126.5886655,36.4148454
1931,충청지방우정청,보령성주우체국,충청남도 보령시 성주면 성주리 212-6,충청남도 보령시 성주면 성주중앙길 39,126.6508809,36.3336748
1932,충청지방우정청,청소우체국,충청남도 보령시 청소면 진죽리 351-2,충청남도 보령시 청소면 청소큰길 185,126.59045,36.446768
1933,충청지방우정청,미산우체국,충청남도 보령시 미산면 도화담리 195-16,충청남도 보령시 미산면 만수로 1102,126.6734313,36.2936214
1934,충청지방우정청,남포우체국,충청남도 보령시 남포면 옥서리 2-9,충청남도 보령시 남포면 충서로 1839-8,126.6056903,36.3046317
